Date,^SSMI,ABBN.SW,NESN.SW,NOVN.SW,CFR.SW,ROG.SW,SREN.SW,SCMN.SW,UBSG.SW,ZURN.SW
1/8/2015,0.0265,0.0191,0.018,0.0411,0.0416,0.0295,0.024,0.0175,0.0154,0.0127
1/9/2015,-0.0037,-0.0181,-0.0027,0.0072,0.0045,-0.0139,-0.0006,-0.0087,-0.0178,-0.0083
1/12/2015,0.0052,-0.002,0.0082,-0.0021,-0.0017,0.0161,0.0053,0.0039,-0.003,0.0083
1/13/2015,0.0144,-0.001,0.0156,0.0163,0.0133,0.0127,0.0193,0.0268,0.0284,0.0204
1/14/2015,-0.0095,-0.0265,-0.0034,-0.0035,-0.0267,-0.0074,-0.0111,-0.0085,-0.0272,-0.0103
1/15/2015,-0.0907,-0.0941,-0.064,-0.0908,-0.1684,-0.0902,-0.0579,0.0095,-0.1249,-0.0792
1/16/2015,-0.0615,-0.0633,-0.0707,-0.0566,-0.0698,-0.0489,-0.0335,-0.0336,-0.0638,-0.0522
1/19/2015,0.0315,0.0212,0.0349,0.0347,0.0461,0.0248,0.0102,0.0039,0.0397,0.0365
1/20/2015,0.0032,-0.0035,-0.003,0.009,0.0014,0.0067,0.0063,0.0058,0.0035,0.0045
1/21/2015,-0.021,-0.0053,-0.0135,-0.0472,0.0115,-0.0282,-0.0095,0.001,0.0021,-0.0083
1/22/2015,-0.0011,0.0203,0.0045,-0.0053,-0.0149,-0.0245,0.007,-0.0019,0.03,0.0103
1/23/2015,0.02,0.0052,0.0312,0.0141,0.0156,0.0285,0.0182,0.022,0.0245,0.0133
1/26/2015,0.0164,0.0193,0.0116,0.0174,0.024,0.0242,0.0081,0.0141,0.0162,0.0131
1/27/2015,0.0127,-0.0028,0.0179,0.021,0.015,0.0086,0.011,0.0148,-0.0019,0.0162
1/28/2015,-0.0109,-0.0051,-0.0136,-0.0017,-0.0216,-0.022,0.0018,-0.0074,-0.0202,-0.0053
1/29/2015,0.0148,0.0045,0.0185,0.0256,0.0119,0.004,0.0109,0.0037,0.017,0.0105
1/30/2015,-0.006,-0.0028,-0.005,-0.0094,0.002,-0.0164,0.0012,-0.0037,-0.0032,-0.0039
2/2/2015,0.0052,0.0129,0.0092,-0.0017,0.0046,-0.0024,-0.0042,-0.0019,0.0091,0.0023
2/3/2015,0.0027,0.0199,-0.0021,-0.0056,0.0244,-0.0032,0.0114,0.0083,0.0179,0.0101
2/4/2015,0.0183,0.0103,0.0105,0.0226,0.0232,0.0252,0.0042,0.0046,0.025,0.0221
2/5/2015,-0.0075,0.0156,-0.0063,-0.016,-0.0043,-0.0139,-0.003,-0.0028,-0.0093,-0.0121
2/6/2015,0.0051,0.0074,-0.0028,0.0192,-0.0006,0.0028,0.0024,-0.0065,0.0087,-0.0003
2/9/2015,0.0051,0.0079,0.0014,0.0337,-0.0012,-0.0197,0.003,-0.0149,-0.0062,-0.0006
2/10/2015,-0.0014,0.0063,0.0042,-0.0047,0.0031,-0.0033,0.0012,0.0066,-0.0264,0.0026
2/11/2015,-0.005,-0.0005,-0.0077,-0.0005,-0.0069,-0.0082,-0.0006,-0.0009,-0.0258,0.0003
2/12/2015,0.0039,0.0165,-0.0042,0.0011,0.0069,-0.0054,0.003,-0.0009,0.0265,-0.0315
2/13/2015,0.0047,0.0193,-0.0043,0.0011,0.0197,0.0078,0.0035,-0.0028,0.0189,0.0053
2/16/2015,0.007,0.0035,0.0035,0.01,0.0024,0.0126,-0.0065,0.0019,0.0137,0.0007
2/17/2015,0.004,-0.005,0.0092,-0.0016,0.0067,0.0125,-0.0018,0.0037,0.0006,-0.0003
2/18/2015,0.006,0.014,-0.0014,0.0037,0.0048,0.0068,0.0077,-0.0009,0.0116,0.0052
2/19/2015,0.0112,0.0035,0.0126,0.0145,0.0143,0.0162,0.0071,-0.0066,0.0036,0.0081
2/20/2015,-0.0009,0.003,-0.0014,-0.0098,-0.0012,0.0086,0.0012,0.0037,0.0024,-0.0137
2/23/2015,0.0096,0.0054,0.0166,0.0129,0.0077,0.0077,0.007,0.0037,0.0042,0.001
2/24/2015,0.0008,0.0015,0.0041,0.002,0.0035,-0.0101,0.0075,0.0111,-0.0024,0.0033
2/25/2015,-0.0008,-0.0039,0.0014,-0.0036,-0.0035,-0.0004,0.0035,-0.0037,0.0006,-0.0016
2/26/2015,0.008,0.0064,0.0149,0.0077,0.0146,0.0074,0.0046,0.0028,0.0102,-0.002
2/27/2015,-0.0039,0,-0.0027,-0.0072,-0.0253,-0.0008,0.0023,0.0083,0.0018,-0.0007
3/2/2015,0.0046,0.0068,0.0054,0.0056,0.0077,0.0085,0.0023,0.0018,0.0012,0.0013
3/3/2015,-0.0112,-0.0127,-0.0027,0.0011,-0.0107,-0.0038,-0.0011,-0.0018,0.0036,-0.0056
3/4/2015,0.0042,0,0.0107,0.0021,0.0024,0.0008,0.0051,0.0037,0.0083,0.0066
3/5/2015,0.0047,0.0093,0.006,0.0115,0.013,0.0153,0.009,0.0082,0.0106,0.0082
3/6/2015,0.005,0.0019,0.0039,-0.001,0.0059,0.0151,0.0039,0.0009,0.0122,0.0055
3/9/2015,-0.0037,-0.0073,-0.0033,0.0021,-0.0261,-0.0019,0.0039,-0.0118,-0.0064,-0.0058
3/10/2015,-0.0026,-0.0084,-0.0079,-0.0073,-0.0103,-0.0012,-0.0017,0,-0.0006,-0.0036
3/11/2015,0.0091,0.0064,0,0.0119,0.0156,0.0046,0.0117,0.0154,0.0081,0.0197
3/12/2015,0.0015,-0.0094,-0.0027,-0.0021,0.0024,0.0156,0.0055,-0.0018,0,0.0089
3/13/2015,0.004,0.0005,0.004,0.0052,-0.0108,-0.0008,0.0049,0.009,0.0109,0.0091
3/16/2015,0.0088,0.0138,0.0066,0.0133,0.0261,0.0038,0.0092,0.0089,0.0253,0.0091
3/17/2015,-0.0042,-0.0034,-0.0026,-0.0071,-0.0076,-0.0019,0.0005,0.0009,-0.0112,0.0022
3/18/2015,0.0063,0.0083,0.0066,0.0051,-0.0143,0.0116,0.0059,0.0035,0.0062,0.0074
3/19/2015,0.0078,0.0063,0.0046,0.0096,0.0089,0.0163,0.0021,0.0053,0.0061,0.0049
3/20/2015,0.0072,0.0101,-0.0007,0.005,-0.0018,0.0095,0.0175,-0.0035,0.0154,0.0176
3/23/2015,-0.0032,-0.0005,-0.0072,-0.003,-0.0126,-0.0036,-0.0021,0.0096,0.0044,-0.0003
3/24/2015,-0.0079,-0.0038,-0.0106,-0.0111,-0.0091,-0.0088,0.0037,0.0052,0,0.003
3/25/2015,-0.0113,-0.0067,-0.0154,-0.0159,-0.0159,-0.01,-0.0021,-0.0009,-0.0044,-0.0024
3/26/2015,-0.0116,-0.0073,-0.0109,-0.0099,-0.0168,-0.0184,-0.0165,-0.0052,-0.0027,-0.0185
3/27/2015,0.0001,-0.0049,-0.0014,0.0042,0.0038,-0.0027,-0.0016,-0.0052,-0.0016,-0.0012
3/30/2015,0.013,0.0175,0.0156,0.017,0.0013,0.0068,0.0191,0.0026,0.0169,0.0155
3/31/2015,-0.008,-0.0077,-0.0115,-0.0175,-0.0215,0.0116,-0.0085,-0.0123,-0.0125,-0.0042
4/1/2015,0.0009,0.0044,-0.0041,0.0031,0.0026,-0.0026,0.0042,-0.0027,0.0082,-0.0055
4/2/2015,-0.0007,0.001,0.0007,-0.0036,0.0057,-0.0034,0.0021,0.008,0.0038,0.0091
4/7/2015,0.0142,0.0106,0.0129,0.0216,0.0095,0.0215,0.0131,0.0079,0.0139,0.0019
4/8/2015,-0.0014,-0.0067,0.0027,-0.0025,0.0112,-0.0015,-0.0078,-0.0017,-0.0085,-0.0026
4/9/2015,0.0156,0.0091,0.0114,0.0217,0.0377,0.0135,0.0078,0.0079,0.0128,-0.0019
4/10/2015,0.0083,0.0033,0.0099,0.0129,0.0089,0.0097,0.0073,-0.0073,0.0084,0.0061
4/13/2015,-0.0044,0.0028,-0.0046,-0.0079,-0.0059,-0.0014,-0.0031,0.0036,-0.0042,-0.0102
4/14/2015,-0.0016,0.0014,0,-0.002,-0.0036,-0.0032,0.001,-0.0018,-0.0021,-0.0048
4/15/2015,0.0014,0.0075,0.0059,-0.004,0.0012,-0.0047,0,0.0036,0.0105,0.0003
4/16/2015,-0.0032,-0.0085,0.0079,-0.0095,-0.0084,-0.0015,-0.0078,-0.0091,-0.0026,-0.0084
4/17/2015,-0.0164,-0.0172,-0.0085,-0.0189,-0.0121,-0.0187,-0.0153,-0.0119,-0.0116,-0.019
4/20/2015,-0.0002,0.0086,0.0034,0.0051,-0.0031,0.0107,0.0069,0.0147,0.0106,0.0089
4/21/2015,0.006,0.0081,0.004,0.0152,0.0158,0.0026,0.0021,0.0018,0.0026,-0.002
4/22/2015,0.0063,0.0019,-0.0007,0.01,0.0084,0.0181,0.0047,0.0009,0,-0.0003
4/23/2015,-0.0021,-0.0171,0,0.004,-0.0072,0.0004,-0.0688,0.0045,0.0083,-0.005
4/24/2015,-0.0039,-0.0067,0.0034,-0.008,0.0131,-0.0083,-0.0205,0.0027,0.0031,-0.0228
4/27/2015,0.005,0.0182,0.0067,0.006,0.0124,0.0079,0,-0.0036,-0.0031,-0.0058
4/28/2015,-0.0096,0.0009,-0.004,-0.0085,0.0058,-0.0199,-0.0125,-0.0009,-0.011,-0.0116
4/29/2015,-0.0169,-0.0091,-0.0203,-0.029,-0.0117,-0.0181,-0.0036,0.0054,-0.0106,-0.0066
4/30/2015,-0.0031,-0.015,-0.0041,-0.0005,-0.0142,0.0037,-0.0024,0.0036,0.0005,0.0045
5/4/2015,0.0021,-0.0019,0.0014,-0.0016,0.0006,-0.0015,0.0018,0.0054,0.01,-0.0083
5/5/2015,-0.0079,-0.0033,-0.0103,-0.0183,-0.0096,-0.0071,-0.0054,-0.0072,0.0371,0.0118
5/6/2015,-0.0151,-0.0055,-0.0153,-0.0149,-0.0152,-0.0174,-0.0067,-0.0099,-0.0267,-0.0083
5/7/2015,-0.0017,-0.003,0.0028,0.0021,-0.0154,-0.0115,-0.0012,-0.0009,0.0226,0.0045
5/8/2015,0.0245,0.0329,0.0167,0.0222,0.024,0.0251,0.0006,0.0063,0.0061,0.0195
5/11/2015,0.0026,0.0044,0.0014,0.0005,-0.0024,0.0038,-0.0006,-0.0036,0.0261,0.0078
5/12/2015,-0.008,-0.0103,-0.0118,-0.0089,-0.0141,-0.0079,-0.0043,-0.0109,-0.0056,0
5/13/2015,0.0006,0.0005,-0.0014,-0.0032,0.0043,0.0146,-0.0018,0.01,-0.0164,-0.0064
5/15/2015,0.0065,0.003,0.0021,0.0037,0.0273,0.0173,0.0031,-0.0027,-0.0015,0.0118
5/18/2015,0.0095,0.0083,0.0062,0.0172,0.0072,0.0124,0.0043,-0.0082,0.0087,0.0023
5/19/2015,0.0107,-0.0039,0.0151,0.0103,0.0171,0.0047,0.0139,0.0146,0.0147,0.0169
5/20/2015,0.0026,-0.001,-0.0014,-0.0046,0.0052,-0.0022,0.0107,0,0.0318,-0.0036
5/21/2015,0.0049,0.0083,0.0014,0.0097,0.0087,0.0054,0.003,0.0036,-0.0044,0.0137
5/22/2015,-0.0013,-0.0063,0.0007,0.0005,-0.0104,-0.0047,0.0082,-0.0018,-0.002,0.0013
5/26/2015,-0.0087,0.0063,-0.0068,-0.0113,-0.0212,-0.0061,-0.0094,-0.0082,-0.0039,-0.0144
5/27/2015,0.0132,0.0154,0.0095,0.0153,0.0018,0.0162,0.0164,0.0136,0.0225,0.0082
5/28/2015,-0.0002,-0.0029,0.0014,-0.0005,-0.0018,0.0064,-0.0082,-0.0081,-0.0005,-0.0121
5/29/2015,-0.0168,-0.0135,-0.0116,-0.02,-0.0357,-0.0226,-0.0088,-0.0146,-0.0235,-0.0096
6/1/2015,0.0032,0,-0.0007,0.0093,-0.0006,0.0126,-0.0065,-0.0083,0.0054,-0.0064
6/2/2015,-0.0069,0.0034,-0.0097,-0.0114,-0.0049,-0.0159,-0.0012,0.0046,0.0054,-0.0003
6/3/2015,0.0053,0.0187,-0.0077,0.0072,0.0025,0.0051,0.0077,0.0055,0.0088,0.0074
6/4/2015,-0.0021,0.0351,-0.0056,-0.0041,-0.0062,-0.0051,0.0041,-0.0166,-0.001,-0.0084
6/5/2015,-0.014,-0.0106,-0.0156,-0.0125,-0.0207,-0.0139,0.0029,-0.0112,-0.0166,-0.0146
6/8/2015,-0.0049,-0.0154,-0.0043,-0.0074,-0.0089,-0.0055,0,-0.0019,-0.0045,-0.0051
6/9/2015,-0.0089,-0.0019,-0.0072,-0.0117,-0.0168,-0.0123,0,-0.0076,-0.0055,-0.0093
6/10/2015,0.0135,0.0108,0.0065,0.0154,0.02,0.0219,0.0059,0.0114,0.0222,-0.0007
6/11/2015,0.0048,-0.0061,0.0064,0.0068,0.0025,0.0088,0.0012,-0.0019,-0.0039,0.0161
6/12/2015,-0.0132,-0.0038,-0.01,-0.0142,-0.0128,-0.0232,-0.01,-0.0028,-0.0128,-0.011
6/15/2015,-0.0113,-0.01,-0.0043,-0.0144,-0.0058,-0.0188,-0.0119,-0.0105,-0.0065,-0.0114
6/16/2015,0.0046,0.0062,0.0029,0.0107,-0.0013,0.0083,0.0018,0.0019,-0.005,0.0045
6/17/2015,-0.0066,-0.0028,-0.0058,-0.0043,-0.0046,-0.0072,-0.0066,0.001,-0.0141,-0.0063
6/18/2015,-0.003,-0.0328,0.0007,-0.0048,-0.0059,0.0008,0.0018,-0.001,-0.0051,0.001
6/19/2015,-0.0015,0.0117,-0.0014,-0.0124,0.0059,0,-0.0036,0.0095,0.0076,-0.0017
6/22/2015,0.0172,0.0077,0.0137,0.022,0.0149,0.0191,0.0208,0.0169,0.0181,0.0275
6/23/2015,0.0128,0.0005,0.0085,0.0216,0.0109,0.0114,0.0053,0.0037,0.0192,0.0064
6/24/2015,-0.0061,-0.0136,-0.0064,-0.0073,-0.0013,-0.0066,-0.0076,-0.0028,-0.0039,-0.0085
6/25/2015,-0.004,-0.0088,-0.0043,-0.0068,0.0025,-0.003,-0.0012,-0.0019,0.002,0.0007
6/26/2015,-0.0042,-0.002,0.0007,-0.0154,0.0019,-0.0045,0.0006,-0.0093,0.0039,-0.0037
6/29/2015,-0.0156,-0.0134,-0.0123,-0.0108,-0.0153,-0.0195,-0.0173,-0.0151,-0.0297,-0.0221
6/30/2015,-0.0099,-0.0217,-0.0213,-0.0016,-0.0215,-0.0053,-0.006,-0.0019,-0.0035,-0.0067
7/1/2015,0.0145,0.0127,0.0154,0.0108,0.0085,0.0163,0.006,0,0.0293,0.0153
7/2/2015,0.0059,-0.0076,0.0065,0.008,0.0052,0.0004,0.006,0.0152,0.0068,0.0062
7/3/2015,-0.0054,-0.0066,-0.0058,-0.0091,-0.0078,-0.0049,-0.0036,-0.0047,-0.0073,-0.0066
7/6/2015,-0.0056,-0.0082,0.0029,-0.0011,-0.0165,0.0011,-0.0108,-0.0095,-0.0253,-0.0097
7/7/2015,-0.0112,-0.0198,-0.0029,-0.0059,-0.0215,-0.0198,-0.0067,-0.0077,-0.0096,-0.0159
7/8/2015,0.01,0.0073,0.008,0.0204,-0.0027,0.0183,0.0055,0.0057,-0.0061,0.0095
7/9/2015,0.0149,0,0.0129,0.0137,0.0175,0.0187,0.0091,0.0105,0.0272,0.0188
7/10/2015,0.0165,0.0125,0.0106,0.0192,0.0199,0.0151,0.0243,0.0206,0.0182,0.0171
7/13/2015,0.0126,0.0189,0.0056,0.0153,0.0221,0.0145,0.0122,0.0101,0.0184,0.0111
7/14/2015,0.0066,0.005,0.0084,0.0096,0.0108,-0.0004,0.0052,0.0037,0.0057,0.0057
7/15/2015,0.0009,-0.0127,-0.0028,-0.003,-0.0083,-0.0007,0.0052,0.0027,0.0193,0.007
7/16/2015,0.0149,0.0177,0.0139,0.0189,0.0221,0.0168,0.0063,0.0109,0.0107,0.0099
7/17/2015,-0.0014,-0.0015,0.0055,-0.001,0.0037,-0.0107,0.0023,0.0036,-0.0019,0.0007
7/20/2015,0.0039,0.006,0.0027,0.0088,0.005,0.0064,-0.0017,0.0018,0.0019,0.0003
7/21/2015,-0.0103,-0.008,-0.0048,-0.0207,-0.0025,-0.0104,-0.0029,-0.0063,-0.007,-0.0043
7/22/2015,-0.0103,-0.0116,-0.0069,-0.0181,-0.0006,-0.0116,-0.0034,-0.0036,-0.0112,-0.0083
7/23/2015,0.0099,0.0171,0.0034,0.0051,0.0111,0.0155,0.0086,-0.0018,0.0196,0.0046
7/24/2015,-0.0063,-0.0197,-0.0076,-0.0025,-0.0087,-0.0079,-0.0011,-0.0036,-0.0042,-0.0073
7/27/2015,-0.0139,-0.0337,-0.0105,-0.0081,-0.0194,-0.0123,-0.0166,-0.0073,-0.0164,-0.0137
7/28/2015,0.0088,0.0063,0.0084,0.0102,0.0201,0.0102,0.0092,0.0128,0.0182,-0.0184
7/29/2015,0.012,0.0078,0.0138,0.0136,0.0172,0.0104,0.0142,0.0099,0.0174,0.0075
7/30/2015,0.001,0.0139,0,-0.002,0.0043,-0.0032,-0.0142,0.0045,0.01,0.0041
7/31/2015,0.0032,0.0066,0.0041,0.004,0.0127,0.0014,-0.0029,0.0027,0.0013,-0.0003
8/3/2015,0.0043,-0.002,0.0048,0.0069,-0.009,0.0018,0.0052,0.0071,0.0063,0.0061
8/4/2015,0.0012,0.0036,0.0027,-0.001,0.0132,0.0014,0.0051,0.0035,-0.0076,0.0061
8/5/2015,0.0049,0.0221,0.0014,0.0049,0.0042,0.0036,-0.0023,0.007,0.0112,0.0007
8/6/2015,-0.0072,-0.003,-0.0048,-0.0079,-0.0048,-0.0057,0.0017,-0.0044,0.0013,-0.0474
8/7/2015,-0.0053,0.008,-0.0027,-0.006,-0.0012,-0.0108,-0.0051,-0.0079,-0.0202,0.0136
8/10/2015,0.0108,0.0099,0.0061,0.0149,0.0072,0.0129,0.0125,0.0018,0.0117,0.0158
8/11/2015,-0.0091,-0.0143,-0.0054,-0.0059,-0.0425,-0.0072,-0.0068,0,-0.0099,-0.0041
8/12/2015,-0.0259,-0.0282,-0.0158,-0.0266,-0.043,-0.027,-0.0184,-0.0133,-0.0378,-0.0128
8/13/2015,0.0153,0.0041,0.0267,0.0136,0.0077,0.0194,0.0064,0.0027,0.0131,0.0014
8/14/2015,0.0023,-0.0066,0.0107,0.004,-0.0058,0.0004,0.0017,-0.0018,-0.0019,-0.0031
8/17/2015,0.0047,0.0026,0.0007,0.007,0.0071,0.0061,-0.0012,0.0027,0.0116,-0.0014
8/18/2015,-0.0007,-0.0046,-0.0007,0.002,-0.0097,-0.0029,0.0012,0.0089,-0.0032,0.0007
8/19/2015,-0.0142,-0.0187,-0.0074,-0.0155,-0.017,-0.0131,-0.011,-0.0251,-0.0181,-0.0154
8/20/2015,-0.016,-0.018,-0.0129,-0.0193,-0.024,-0.0121,-0.0158,-0.0248,-0.0223,-0.0125
8/21/2015,-0.0342,-0.0237,-0.0325,-0.0424,-0.0211,-0.0351,-0.0251,-0.0245,-0.0382,-0.0214
8/24/2015,-0.0382,-0.0378,-0.0387,-0.0426,-0.053,-0.026,-0.0465,-0.0534,-0.0392,-0.0464
8/25/2015,0.0337,0.0268,0.0302,0.0335,0.042,0.0322,0.0404,0.0419,0.0407,0.0242
8/26/2015,-0.0243,-0.0133,-0.0157,-0.0218,-0.0232,-0.0204,-0.011,-0.0126,-0.0267,-0.0155
8/27/2015,0.0304,0.0341,0.0228,0.04,0.033,0.0382,0.0201,0.0184,0.0157,0.0158
8/28/2015,-0.0031,0.0032,-0.0014,-0.0016,0.0069,-0.0143,-0.003,-0.0058,0.0045,-0.0037
8/31/2015,0.0045,0.0059,0.0056,0.0053,-0.0089,0.003,0.0054,0.0067,0.004,-0.003
9/1/2015,-0.0233,-0.0146,-0.017,-0.0322,-0.0231,-0.0253,-0.0201,-0.0242,-0.0202,-0.0217
9/2/2015,0.0006,-0.0126,0.0028,-0.0005,0.0099,-0.0008,0.0055,-0.0039,0.002,0
9/3/2015,0.0172,0.0142,0.0113,0.0189,0.0153,0.0181,0.0188,0.0147,0.0176,0.0141
9/4/2015,-0.0141,-0.0269,-0.0078,-0.0102,-0.0294,-0.0092,-0.0127,-0.0058,-0.0212,-0.0164
9/7/2015,0.0061,0.0017,0.0085,0.0108,0.0007,0.0035,0.0036,0.0068,0.001,0.0027
9/8/2015,0.0063,0.0312,0.0014,0.0005,0.0176,-0.0008,0.012,0.0039,0.0142,0.0111
9/9/2015,0.0126,-0.0005,0.0167,0.0138,0.0104,0.0073,0.0083,0.0058,0.0204,0.0151
9/10/2015,-0.0106,-0.0202,-0.0055,-0.0101,-0.0209,-0.0115,-0.003,-0.0213,-0.0129,-0.0124
9/11/2015,-0.0007,0.0033,-0.0035,-0.0027,0.0007,0.0058,0.0018,-0.0138,0,0.0015
9/14/2015,-0.0099,-0.0105,-0.0035,-0.014,-0.0056,-0.0108,-0.0018,-0.0116,-0.0191,-0.0042
9/15/2015,0.0119,0.0044,0.0187,0.0118,0.0203,0.0143,-0.0006,-0.0105,-0.0077,0.008
9/16/2015,0.0091,0.0055,0.0068,0.0138,0.0638,0.0015,0.0165,0.0041,-0.0051,0.006
9/17/2015,-0.0025,-0.0061,0.0081,-0.0042,0.0065,-0.0119,-0.01,-0.0147,-0.0088,-0.0008
9/18/2015,-0.0125,-0.0331,-0.0075,-0.0101,0.0046,-0.0058,-0.0101,0.0012,-0.0175,-0.0166
9/21/2015,0.0049,0.0091,0.0075,0.0096,-0.0046,0.005,0.013,-0.0008,0.0064,-0.0282
9/22/2015,-0.0356,-0.0275,-0.0281,-0.0467,-0.0281,-0.037,-0.0299,-0.0216,-0.0297,-0.0466
9/23/2015,-0.0033,-0.0094,-0.0035,0.0044,0.0068,-0.0028,0.003,0.005,-0.016,-0.0045
9/24/2015,-0.0203,-0.0184,-0.0183,-0.0218,-0.0218,-0.0142,-0.0152,-0.0088,-0.0271,-0.0238
9/25/2015,0.0272,0.0148,0.028,0.0328,0.0352,0.0262,0.0309,0.025,0.0371,0.0226
9/28/2015,-0.0148,-0.0107,-0.0069,-0.0283,-0.0175,0.0048,-0.0096,-0.0107,-0.0201,-0.0247
9/29/2015,-0.0069,0.0077,-0.0098,-0.0165,-0.0014,-0.0052,-0.0097,-0.0054,-0.0006,-0.0085
9/30/2015,0.0226,0.0176,0.0284,0.0232,0.0268,0.022,0.0157,0.0149,0.014,0.0224
10/1/2015,-0.0003,-0.0058,0,-0.0028,-0.004,0.0012,-0.0012,-0.0114,0.0116,-0.0046
10/2/2015,0.0006,0,0.0014,0.0006,-0.0093,-0.0051,-0.0036,-0.0015,0.0087,0.0071
10/5/2015,0.0261,0.0288,0.0182,0.0276,0.0534,0.0174,0.0261,0.0308,0.0348,0.03
10/6/2015,0.0024,0.0074,0.0013,-0.0082,0.0263,-0.0023,0.0058,0.0084,0.0094,0.0101
10/7/2015,-0.0141,0.0028,-0.0121,-0.0245,0.0098,-0.0368,0,-0.0258,0.0042,0.0016
10/8/2015,0.0041,0.0101,0.0054,0.0011,0.0097,0.0135,0.0081,0.0092,-0.0099,0.0292
10/9/2015,0.0007,0.0149,0,-0.0051,0.0168,-0.0059,-0.0029,0.0053,-0.0037,0.005
10/12/2015,0.003,-0.0105,0.0074,0.0051,-0.0024,0.0083,0.0023,-0.002,0,-0.0015
10/13/2015,-0.0059,-0.0145,0.002,-0.0068,-0.0157,0.0047,-0.0093,-0.01,-0.0106,-0.0247
10/14/2015,-0.0094,-0.0079,-0.0087,-0.0091,0,-0.0146,-0.0058,-0.0138,-0.0064,-0.0092
10/15/2015,0.0093,-0.0006,0.0107,0.0119,-0.0073,0.0071,0.0082,0.0029,0.0112,0.0036
10/16/2015,0.0072,-0.0166,-0.0188,0.0201,-0.0179,0.0222,0.0087,0.012,0.0302,0.0154
10/19/2015,-0.0012,-0.0151,-0.0034,0.0011,0.0062,0.0038,0.0012,-0.0016,-0.0072,-0.0087
10/20/2015,-0.0064,0.011,-0.0007,-0.0167,-0.0137,-0.0131,0.0017,0.0065,-0.0109,-0.0012
10/21/2015,-0.0056,0.0006,-0.0027,-0.0136,0.0025,-0.0149,0.004,-0.0002,-0.0063,0.0059
10/22/2015,0.0215,0.0172,0.0209,0.0198,0.0302,0.0288,0.0159,0.0272,0.027,0.0234
10/23/2015,0.0137,0.0308,0.0093,0.0106,0.0157,0.0137,0.0123,0.0157,0.0272,0.0012
10/26/2015,-0.0003,0.0033,-0.0033,0.0017,-0.003,-0.0011,0.0039,0.002,0.0025,0.0004
10/27/2015,-0.0065,-0.0011,-0.0007,-0.0156,-0.0024,-0.0038,0.0039,-0.0088,-0.0065,-0.0042
10/28/2015,0.0093,0.0191,0.0073,0.0056,0.0078,0.0185,0.0099,0.0049,-0.001,0.0069
10/29/2015,0.0028,0.0022,0.0033,0.0072,0.003,0.0015,0.0044,0.0029,-0.0085,0.0019
10/30/2015,-0.0021,0.0043,-0.0053,-0.005,0.0077,0,0.0011,-0.0049,-0.002,0.0008
11/2/2015,-0.0003,0.0064,-0.0073,-0.0045,-0.0059,-0.0049,0.0162,0.0059,0.0121,0.0088
11/3/2015,-0.0001,0.0048,0.004,-0.0017,0.0135,0.0056,0.0032,-0.0039,-0.0434,0.0027
11/4/2015,0.0018,0.01,0.006,-0.0017,0.0076,0.0011,-0.0059,0.0049,-0.0026,0.0026
11/5/2015,0.0043,-0.0016,0.0053,0.0073,0.0058,0.014,0.0096,0.001,0.0068,-0.0053
11/6/2015,-0.0022,0.0073,-0.0099,0.0011,-0.0582,-0.0096,0.0011,-0.0068,0.0317,-0.0019
11/9/2015,-0.0105,-0.0068,-0.0087,-0.0134,-0.0192,-0.0123,-0.0053,-0.0069,-0.0091,0.0004
11/10/2015,-0.003,-0.0074,-0.002,-0.004,-0.0019,-0.0026,0.0085,0.0079,-0.0036,0.0011
11/11/2015,0.0039,0.0032,0.0033,0.0011,0.0137,0.0026,0.0131,0.0059,-0.0015,0.0139
11/12/2015,-0.0076,-0.0143,-0.004,-0.0102,-0.0137,0.0004,0.0005,-0.0049,-0.018,-0.0071
11/13/2015,-0.0076,-0.0102,-0.0149,-0.0057,-0.0324,-0.0007,-0.0084,-0.0079,-0.0026,-0.0125
11/16/2015,-0.0026,-0.0032,0.0014,0.0017,-0.0097,-0.0072,0.0021,0,-0.0158,-0.0034
11/17/2015,0.0255,0.0278,0.0208,0.0277,0.0206,0.0283,0.0172,0.0263,0.0359,0.0235
11/18/2015,0.0043,0.0032,0.0086,0.0006,-0.0064,0.0004,0.0005,0,0.0086,0.0078
11/19/2015,0.002,0.0021,0.0039,0.0033,-0.0013,-0.0004,-0.0016,0.0048,0.0126,0.0059
11/20/2015,0.0008,0.0078,-0.0007,0.0039,0.0026,0.0062,-0.0005,-0.0019,-0.0075,0
11/23/2015,-0.0102,-0.012,-0.004,-0.0162,-0.0116,-0.0084,-0.0021,-0.0203,-0.0086,-0.007
11/24/2015,-0.0131,-0.0016,-0.0126,-0.0102,-0.0317,-0.0178,-0.0078,-0.0118,-0.0128,-0.0214
11/25/2015,0.0142,0.0136,0.012,0.0034,0.0133,0.016,0.0253,0,0.0128,0.0184
11/26/2015,0.0038,0.0052,0.004,0.0017,0.0118,0.0103,-0.0026,0.0089,0,0.0111
11/27/2015,0.0039,-0.0005,0.0052,0.0034,0.0046,0.0055,0.0041,0.0049,0.0061,0.0029
11/30/2015,-0.0011,0.0108,-0.0007,-0.0091,0.0019,0,-0.0025,-0.0118,-0.0025,-0.0044
12/1/2015,0,-0.0191,-0.0007,0.0011,0.0129,0.0033,0,-0.001,0.0061,-0.0037
12/2/2015,0.0026,-0.0037,0.0059,-0.0051,-0.0039,0.0104,0.0061,0.001,0.002,-0.0112
